"topicId","split","topicText","topicTarget","topicSentiment","claims.claimId","claims.stance","claims.claimCorrectedText","claims.claimOriginalText","claims.article.rawFile","claims.article.rawSpan.start","claims.article.rawSpan.end","claims.article.cleanFile","claims.article.cleanSpan.start","claims.article.cleanSpan.end","claims.Compatible","claims.claimTarget.text","claims.claimTarget.span.start","claims.claimTarget.span.end","claims.claimSentiment","claims.targetsRelation"
"221","test","This house would ban gambling","gambling","-1","66168","PRO","most legal jurisdictions limit gambling","most legal jurisdictions limit gambling","articles/t221/raw_235.txt","3573","3612","articles/t221/clean_235.txt","2024","2063","yes","gambling","31","39","-1","1"
"221","test","This house would ban gambling","gambling","-1","66169","PRO","Many jurisdictions, local as well as national, either ban gambling or heavily control it by licensing","Many jurisdictions, local as well as national, either ban gambling or heavily control it by licensing","articles/t221/raw_235.txt","4505","4606","articles/t221/clean_235.txt","2497","2598","yes","gambling","58","66","-1","1"
"221","test","This house would ban gambling","gambling","-1","66170","CON","regulation generally leads to gambling tourism and illegal gambling","regulation generally leads to gambling tourism and illegal gambling","articles/t221/raw_235.txt","4613","4717","articles/t221/clean_235.txt","2605","2672","yes","regulation","0","10","-1","-1"
"221","test","This house would ban gambling","gambling","-1","66171","CON","legal gambling provides significant government revenue","legal gambling provides significant government revenue","articles/t221/raw_235.txt","4908","4962","articles/t221/clean_235.txt","2863","2917","yes","legal gambling","0","14","1","1"
"221","test","This house would ban gambling","gambling","-1","66172","PRO","high-payoffs have very low probability, a house bias can quite easily be missed","high-payoffs have very low probability, a house bias can quite easily be missed","articles/t221/raw_235.txt","7240","7323","articles/t221/clean_235.txt","4821","4900","no","","","","",""
"221","test","This house would ban gambling","gambling","-1","66173","CON","Betting on team sports has become an important service industry in many countries","Betting on team sports has become an important service industry in many countries","articles/t221/raw_235.txt","10834","10919","articles/t221/clean_235.txt","6785","6866","yes","Betting on team sports","0","22","1","1"
"221","test","This house would ban gambling","gambling","-1","66174","CON","many people participate in gambling as a form of recreation or even as a means to gain an income","many people participate in gambling as a form of recreation or even as a means to gain an income","articles/t221/raw_235.txt","16354","16454","articles/t221/clean_235.txt","11547","11643","yes","gambling","27","35","1","1"
"221","test","This house would ban gambling","gambling","-1","66175","PRO","gambling, like any behavior which involves variation in brain chemistry, can become a psychologically addictive and harmful behavior","gambling, like any behavior which involves variation in brain chemistry, can become a psychologically addictive and harmful behavior","articles/t221/raw_235.txt","16456","16632","articles/t221/clean_235.txt","11645","11777","yes","gambling","0","8","-1","1"
"221","test","This house would ban gambling","gambling","-1","66178","PRO","gamblers persist in gambling even after repeated losses","gamblers persist in gambling even after repeated losses","articles/t221/raw_235.txt","16691","16746","articles/t221/clean_235.txt","11832","11887","yes","gamblers","0","8","-1","1"
"221","test","This house would ban gambling","gambling","-1","66194","PRO","the social and economic consequences of casino gambling outweigh the initial revenue that may be generated","the social and economic consequences of casino gambling outweigh the initial revenue that may be generated","articles/t221/raw_238.txt","527","633","articles/t221/clean_238.txt","290","396","yes","casino gambling","40","55","-1","1"
"221","test","This house would ban gambling","gambling","-1","66196","CON","gambling in some form or another has been seen in almost every society in history","gambling in some form or another has been seen in almost every society in history","articles/t221/raw_238.txt","4080","4161","articles/t221/clean_238.txt","2732","2813","yes","gambling in some form or another","0","32","1","1"
"221","test","This house would ban gambling","gambling","-1","66197","PRO","Most games played in the casino have mathematically-determined odds that ensure the house has at all times an advantage over the players","Most games played have mathematically-determined odds that ensure the house has at all times an advantage over the players","articles/t221/raw_238.txt","6366","6492","articles/t221/clean_238.txt","4321","4443","yes","Most games played in the casino","0","31","-1","1"
"221","test","This house would ban gambling","gambling","-1","66199","PRO","Slot machine is addictive","the modern day slot machine is addictive","articles/t221/raw_238.txt","7205","7245","articles/t221/clean_238.txt","5109","5149","yes","Slot machine","0","12","-1","1"
"221","test","This house would ban gambling","gambling","-1","66200","PRO","Given the large amounts of currency handled within a casino, both patrons and staff may be tempted to cheat and steal","Given the large amounts of currency handled within a casino, both patrons and staff may be tempted to cheat and steal","articles/t221/raw_238.txt","12705","12822","articles/t221/clean_238.txt","8710","8827","yes","the large amounts of currency handled within a casino","6","59","-1","1"
"221","test","This house would ban gambling","gambling","-1","66201","PRO","One area of controversy surrounding casinos is their relationship to crime rates","One area of controversy surrounding casinos is their relationship to crime rates","articles/t221/raw_238.txt","15215","15295","articles/t221/clean_238.txt","10498","10578","yes","casinos","36","43","-1","1"
"221","test","This house would ban gambling","gambling","-1","66202","PRO","There is a positive relationship between casinos and crime","a positive relationship between casinos and crime","articles/t221/raw_238.txt","15328","15377","articles/t221/clean_238.txt","10611","10660","yes","casinos","41","48","-1","1"
"221","test","This house would ban gambling","gambling","-1","66213","CON","In charity gambling profits from the venture go to the charity or group of charities, rather than to a municipality or private casino","profits from the venture go to the charity or group of charities, rather than to a municipality or private casino","articles/t221/raw_241.txt","289","404","articles/t221/clean_241.txt","171","284","yes","charity gambling","3","19","1","1"
"221","test","This house would ban gambling","gambling","-1","66219","PRO","problem gambling has been shown to cause dysfunctional families","problem gambling has been shown to cause dysfunctional families","articles/t221/raw_243.txt","811","897","articles/t221/clean_243.txt","437","500","yes","problem gambling","0","16","-1","1"
"221","test","This house would ban gambling","gambling","-1","66245","PRO","As a result of gambling, some are driven to extreme lengths to cover debt","As a result of gambling, some are driven to extreme lengths to cover debt","articles/t221/raw_250.txt","426","501","articles/t221/clean_250.txt","355","428","yes","gambling","15","23","-1","1"
"221","test","This house would ban gambling","gambling","-1","66247","PRO","addicted gamblers spend most of their energy following their addiction","addicted gamblers spend most of their energy following their addiction","articles/t221/raw_250.txt","565","635","articles/t221/clean_250.txt","490","560","yes","addicted gamblers","0","17","-1","1"
"221","test","This house would ban gambling","gambling","-1","66248","PRO","Addicted gamblers cost companies loss of productivity and profit","They cost companies loss of productivity and profit","articles/t221/raw_250.txt","637","688","articles/t221/clean_250.txt","562","613","yes","Addicted gamblers","0","17","-1","1"
"221","test","This house would ban gambling","gambling","-1","66249","PRO","Gamblers may suffer from depression and bankruptcy","Gamblers themselves may suffer from depression and bankruptcy","articles/t221/raw_250.txt","690","751","articles/t221/clean_250.txt","615","676","yes","Gamblers","0","8","-1","1"
"221","test","This house would ban gambling","gambling","-1","66250","PRO","The social costs of gambling to society are varied","The social costs to society are varied","articles/t221/raw_250.txt","816","854","articles/t221/clean_250.txt","741","779","yes","gambling","20","28","-1","1"
"221","test","This house would ban gambling","gambling","-1","66251","CON","Gambling provides jobs","Gambling provides jobs","articles/t221/raw_250.txt","1709","1731","articles/t221/clean_250.txt","1406","1428","yes","Gambling","0","8","1","1"
"221","test","This house would ban gambling","gambling","-1","66253","CON","gambling increases aggregate demand for goods and services in the economy","gambling increases aggregate demand for goods and services in the economy","articles/t221/raw_250.txt","2413","2486","articles/t221/clean_250.txt","2110","2183","yes","gambling","0","8","1","1"
"221","test","This house would ban gambling","gambling","-1","66254","CON","Money from gambling goes directly towards stimulating the economy","money goes directly towards stimulating the economy","articles/t221/raw_250.txt","2569","2620","articles/t221/clean_250.txt","2266","2317","yes","Money from gambling","0","19","1","1"
"221","test","This house would ban gambling","gambling","-1","66256","CON","it is economically beneficial for a state to allow and support gambling institutions","it is economically beneficial for a state to allow and support gambling institutions","articles/t221/raw_250.txt","4304","4388","articles/t221/clean_250.txt","3660","3744","yes","to allow and support gambling institutions","42","84","1","1"
"221","test","This house would ban gambling","gambling","-1","68073","PRO","Pathological gambling is a common disorder that is associated with social costs","Pathological gambling is a common disorder that is associated with social costs","articles/t221/raw_236.txt","716","796","articles/t221/clean_236.txt","366","445","yes","Pathological gambling","0","21","-1","1"
"221","test","This house would ban gambling","gambling","-1","68074","PRO","Problem gambling leads to adverse consequences for the gambler, others, or for the community","leads to adverse consequences for the gambler, others, or for the community","articles/t221/raw_236.txt","2174","2249","articles/t221/clean_236.txt","1130","1205","yes","Problem gambling","0","16","-1","1"
"221","test","This house would ban gambling","gambling","-1","68075","PRO","pathological gambling is an addiction similar to chemical addiction","pathological gambling is an addiction similar to chemical addiction","articles/t221/raw_236.txt","4547","4614","articles/t221/clean_236.txt","3132","3199","yes","pathological gambling","0","21","-1","1"
"221","test","This house would ban gambling","gambling","-1","68076","PRO","Problem gamblers have the erroneous belief that if they keep playing, they will eventually win","Problem gamblers have the erroneous belief that if they keep playing, they will eventually win","articles/t221/raw_236.txt","7629","7723","articles/t221/clean_236.txt","4798","4892","yes","Problem gamblers","0","16","-1","1"
"221","test","This house would ban gambling","gambling","-1","68077","PRO","Pathological gambling is similar to many other impulse control disorders","Pathological gambling is similar to many other impulse control disorders","articles/t221/raw_236.txt","10102","10174","articles/t221/clean_236.txt","7076","7148","yes","Pathological gambling","0","21","-1","1"
"221","test","This house would ban gambling","gambling","-1","68078","PRO","As debts build up people turn to other sources of money such as theft","As debts build up people turn to other sources of money such as theft","articles/t221/raw_236.txt","10995","11066","articles/t221/clean_236.txt","7637","7706","yes","debts build up","3","17","-1","1"
"221","test","This house would ban gambling","gambling","-1","68080","PRO","Compulsive gambling is often very detrimental to personal relationships","Compulsive gambling is often very detrimental to personal relationships","articles/t221/raw_236.txt","11568","11639","articles/t221/clean_236.txt","8151","8222","yes","Compulsive gambling","0","19","-1","1"
"221","test","This house would ban gambling","gambling","-1","68081","PRO","Abuse is common in homes where pathological gambling is present","Abuse is also common in homes where pathological gambling is present","articles/t221/raw_236.txt","11918","11988","articles/t221/clean_236.txt","8425","8493","yes","pathological gambling","31","52","-1","1"
"221","test","This house would ban gambling","gambling","-1","68082","PRO","Problem gambling is often associated with increased suicidal ideation","Problem gambling is often associated with increased suicidal ideation","articles/t221/raw_236.txt","12449","12520","articles/t221/clean_236.txt","8767","8836","yes","Problem gambling","0","16","-1","1"
"221","test","This house would ban gambling","gambling","-1","68085","PRO","problem gambling increases the lifetime risk of suicide","problem gambling increases the lifetime risk of suicide","articles/t221/raw_236.txt","13184","13239","articles/t221/clean_236.txt","8909","8964","yes","problem gambling","0","16","-1","1"
"221","test","This house would ban gambling","gambling","-1","68105","PRO","Internet gambling is a growing problem for banks and credit card companies","Internet gambling is a growing problem for banks and credit card companies","articles/t221/raw_248.txt","10548","10622","articles/t221/clean_248.txt","5318","5392","yes","Internet gambling","0","17","-1","1"
"221","test","This house would ban gambling","gambling","-1","68106","CON","Regulation of online gambling is a better alternative than the prohibition of internet gambling","regulation of online gambling is a better alternative","articles/t221/raw_248.txt","18066","18119","articles/t221/clean_248.txt","11615","11668","yes","Regulation of online gambling","0","29","1","1"
"221","test","This house would ban gambling","gambling","-1","69588","CON","Internet gambling is a legitimate activity that citizens have the right to engage in","internet gambling as a legitimate activity that citizens have the right to engage in","articles/t221/raw_249.txt","6866","6950","articles/t221/clean_249.txt","4710","4794","yes","Internet gambling","0","17","1","1"
"221","test","This house would ban gambling","gambling","-1","75996","CON","Internet gambling has become one of the most popular and lucrative business present on the Internet","Internet gambling has become one of the most popular and lucrative business present on the Internet","articles/t221/raw_239.txt","3339","3438","articles/t221/clean_239.txt","2601","2700","yes","Internet gambling","0","17","1","1"
"221","test","This house would ban gambling","gambling","-1","75997","CON","Gambling is now a diverse, vibrant and innovative industry","Gambling is now a diverse, vibrant and innovative industry","articles/t221/raw_239.txt","29924","29982","articles/t221/clean_239.txt","19095","19153","yes","Gambling","0","8","1","1"
"221","test","This house would ban gambling","gambling","-1","76000","CON","Gambling is a popular leisure activity enjoyed in many forms by millions of people","a popular leisure activity enjoyed in many forms by millions of people","articles/t221/raw_239.txt","29987","30057","articles/t221/clean_239.txt","19158","19228","yes","Gambling","0","8","1","1"
"221","test","This house would ban gambling","gambling","-1","76001","CON","Various forms of online gambling are legal and regulated in many countries","Various forms of online gambling are legal and regulated in many countries","articles/t221/raw_239.txt","31959","32033","articles/t221/clean_239.txt","20816","20890","yes","Various forms of online gambling","0","32","1","1"
"221","test","This house would ban gambling","gambling","-1","76002","PRO","the high-speed instant gratification of Internet games and the high level of privacy they offer may exacerbate problem and pathological gambling","the high-speed instant gratification of Internet games and the high level of privacy they offer may exacerbate problem and pathological gambling","articles/t221/raw_239.txt","34348","34492","articles/t221/clean_239.txt","22693","22837","yes","the high-speed instant gratification of Internet games and the high level of privacy they offer","0","95","-1","1"
"221","test","This house would ban gambling","gambling","-1","76003","PRO","electronic funds transfers inherent in online gambling are being exploited by criminal interests","electronic funds transfers inherent in online gambling are being exploited by criminal interests","articles/t221/raw_239.txt","36288","36384","articles/t221/clean_239.txt","24074","24170","yes","electronic funds transfers inherent in online gambling","0","54","-1","1"
"221","test","This house would ban gambling","gambling","-1","76034","CON","The lotteries proved very popular and were hailed as a painless form of taxation","The lotteries proved very popular and were hailed as a painless form of taxation","articles/t221/raw_240.txt","4723","4805","articles/t221/clean_240.txt","4185","4265","yes","The lotteries","0","13","1","1"
"221","test","This house would ban gambling","gambling","-1","76035","PRO","There can be some problems associated with winning a lottery jackpot","There can be some problems associated with winning a lottery jackpot","articles/t221/raw_240.txt","18880","18948","articles/t221/clean_240.txt","15832","15900","yes","winning a lottery jackpot","43","68","-1","1"
"221","test","This house would ban gambling","gambling","-1","76036","PRO","Winners sometimes feel anomie from the dramatic change of lifestyles","Winners sometimes feel anomie from the dramatic change of lifestyles","articles/t221/raw_240.txt","19100","19172","articles/t221/clean_240.txt","16050","16118","yes","Winners","0","7","-1","1"
"221","test","This house would ban gambling","gambling","-1","76038","PRO","lotteries facilitate a higher degree of inequality than a society should have","lotteries facilitate a higher degree of inequality than a society should have","articles/t221/raw_240.txt","19229","19306","articles/t221/clean_240.txt","16147","16224","yes","lotteries","0","9","-1","1"
"221","test","This house would ban gambling","gambling","-1","76039","PRO","any social system that allocates resources based on chance is one that is corrupt","any social system that allocates resources based on chance is one that is corrupt","articles/t221/raw_240.txt","20118","20199","articles/t221/clean_240.txt","17024","17105","yes","any social system that allocates resources based on chance","0","58","-1","1"
"221","test","This house would ban gambling","gambling","-1","76041","PRO","Any form of gambling is susceptible to fraud","any form of gambling, is susceptible to fraud","articles/t221/raw_240.txt","20245","20290","articles/t221/clean_240.txt","17122","17167","yes","Any form of gambling","0","20","-1","1"
"221","test","This house would ban gambling","gambling","-1","84887","PRO","Gambling leads to increased political corruption, compulsive gambling and higher crime rates","it leads to increased political corruption, compulsive gambling and higher crime rates","articles/t221/raw_237.txt","1228","1322","articles/t221/clean_237.txt","441","527","yes","Gambling","0","8","-1","1"
"221","test","This house would ban gambling","gambling","-1","84889","PRO","gambling is a type of regressive tax on the individuals","gambling is a type of regressive tax on the individuals","articles/t221/raw_237.txt","1342","1401","articles/t221/clean_237.txt","547","602","yes","gambling","0","8","-1","1"
"221","test","This house would ban gambling","gambling","-1","84890","PRO","nearly all the western states' governments outlawed gambling","nearly all the western states' governments outlawed gambling","articles/t221/raw_237.txt","5506","5566","articles/t221/clean_237.txt","3520","3580","yes","gambling","52","60","-1","1"
"221","test","This house would ban gambling","gambling","-1","84891","CON","the majority of the states run some type of lottery to raise funds for state operations","the majority of the states run some type of lottery to raise funds for state operations","articles/t221/raw_237.txt","9669","9756","articles/t221/clean_237.txt","6645","6732","yes","some type of lottery","31","51","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","91927","PRO","immigrants have high rates of criminality","immigrants have high rates of criminality","articles/t323/raw_348.txt","6363","6404","articles/t323/clean_348.txt","3084","3125","yes","immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","101425","PRO","immigrants are thought to compete with employees who are already in the country","immigrants are thought to compete with employees who are already in the country","articles/t323/raw_347.txt","10743","10822","articles/t323/clean_347.txt","8521","8600","yes","immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","101426","PRO","immigration threatens national identity","immigration threatens national identity","articles/t323/raw_347.txt","16203","16244","articles/t323/clean_347.txt","13289","13328","yes","immigration","0","11","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","101427","CON","freedom of movement is often recognized as a civil right","freedom of movement is often recognized as a civil right","articles/t323/raw_347.txt","18117","18177","articles/t323/clean_347.txt","14825","14881","yes","freedom of movement","0","19","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","101428","CON","everyone has the right to leave or enter a country, along with movement within it","everyone has the right to leave or enter a country, along with movement within it","articles/t323/raw_347.txt","18727","18808","articles/t323/clean_347.txt","15371","15452","yes","the right to leave or enter a country, along with movement within it","13","81","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","101429","CON","everyone has the right to leave any country, including his own, and to return to his country","everyone has the right to leave any country, including his own, and to return to his country","articles/t323/raw_347.txt","19017","19109","articles/t323/clean_347.txt","15661","15753","yes","to leave any country, including his own, and to return to his country","23","92","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","101430","CON","the freedom of movement both within and between countries is a basic human right","the freedom of movement both within and between countries is a basic human right","articles/t323/raw_347.txt","19183","19263","articles/t323/clean_347.txt","15777","15857","yes","the freedom of movement both within and between countries","0","57","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","101432","CON","everyone has the right to seek and to enjoy in other countries asylum from persecution","everyone has the right to seek and to enjoy in other countries asylum from persecution","articles/t323/raw_347.txt","19860","19946","articles/t323/clean_347.txt","16385","16471","yes","the right to seek and to enjoy in other countries asylum from persecution","13","86","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103640","CON","Political refugees may be fleeing for their lives","political refugees, may be fleeing for their lives","articles/t323/raw_327.txt","1085","1135","articles/t323/clean_327.txt","800","850","yes","Political refugees","0","18","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103641","CON","The plight of the boat people became an international humanitarian crisis","The plight of the boat people became an international humanitarian crisis","articles/t323/raw_327.txt","7011","7084","articles/t323/clean_327.txt","5252","5325","no","","","","",""
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103653","CON","prohibition of forcible return is part of customary international law","prohibition of forcible return is part of customary international law","articles/t323/raw_328.txt","8469","8538","articles/t323/clean_328.txt","5687","5756","yes","prohibition of forcible return","0","30","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103671","PRO","Only a fraction of all the illegal immigrants is actually eligible for an asylum status","Only a fraction of all the illegal immigrants is actually eligible for this status","articles/t323/raw_323.txt","2485","2567","articles/t323/clean_323.txt","695","777","no","","","","",""
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103672","CON","In some of the illegal immigrants' countries of origin humanitarian hardship exists","In some of the illegal immigrants' countries of origin humanitarian hardship exists","articles/t323/raw_323.txt","4998","5081","articles/t323/clean_323.txt","2743","2826","yes","illegal immigrants' countries of origin","15","54","-1","-1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103673","PRO","Illegal immigrants may serve as informants or as operatives of hostile states or terrorist organizations","they may serve as informants or as operatives of hostile states or terrorist organizations","articles/t323/raw_323.txt","10822","10920","articles/t323/clean_323.txt","7326","7416","yes","Illegal immigrants","0","18","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103674","PRO","Immigrants are contributing to the congestion in the cities and to the rise in crime","they are contributing to the congestion in the cities and to the rise in crime","articles/t323/raw_323.txt","10932","11033","articles/t323/clean_323.txt","7428","7506","yes","Immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103675","PRO","failing to stop the illegal immigration waves at an early stage will only lead to much larger waves of illegal immigration in the future","failing to stop the illegal immigration waves at an early stage will only lead to much larger waves of illegal immigration in the future","articles/t323/raw_323.txt","11262","11398","articles/t323/clean_323.txt","7685","7821","yes","failing to stop the illegal immigration waves at an early stage","0","63","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103727","CON","refugees (legally defined to be people who are persecuted in their original country and then enter another country seeking safety) should be exempted from immigration laws","refugees (legally defined to be people who are persecuted in their original country and then enter another country seeking safety) should be exempted from immigration laws","articles/t323/raw_326.txt","37797","37968","articles/t323/clean_326.txt","23613","23784","yes","refugees","0","8","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","103729","CON","repression and intolerance against immigrants will not solve the problems caused by the economic crisis","repression and intolerance against immigrants will not solve the problems caused by the economic crisis","articles/t323/raw_326.txt","43663","43789","articles/t323/clean_326.txt","28026","28129","yes","repression and intolerance against immigrants","0","45","-1","-1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108263","CON","countries must be prepared to allow Open borders for people fleeing conflict","countries must be prepared to allow Open borders for people fleeing conflict","articles/t323/raw_322.txt","1899","1979","articles/t323/clean_322.txt","1180","1256","yes","Open borders for people fleeing conflict","36","76","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108264","CON","refugees have much to bring to the countries in which they are resettled in terms of culture and labor","refugees have much to bring to the countries in which they are resettled in terms of culture and labor","articles/t323/raw_322.txt","45512","45614","articles/t323/clean_322.txt","30244","30346","yes","refugees","0","8","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108265","PRO","Frequently, countries of asylum are some of the world?s poorest nations and cannot handle the large influx of persons","Frequently, these countries of asylum are some of the world’s poorest nations and cannot handle the large influx of persons","articles/t323/raw_322.txt","46299","46422","articles/t323/clean_322.txt","30902","31025","yes","the large influx of persons","90","117","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108266","CON","Refugee populations consist of people who are terrified and are away from familiar surroundings","Refugee populations consist of people who are terrified and are away from familiar surroundings","articles/t323/raw_322.txt","123931","124026","articles/t323/clean_322.txt","81165","81260","yes","Refugee populations","0","19","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108294","CON","application for asylum could be denied regardless of the legitimacy of their claim","application for asylum could be denied regardless of the legitimacy of their claim","articles/t323/raw_325.txt","2750","2832","articles/t323/clean_325.txt","2234","2316","no","","","","",""
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108368","PRO","Social and political issues surround the issue of immigration","social and political issues surrounding the issue of immigration","articles/t323/raw_332.txt","4677","4741","articles/t323/clean_332.txt","4207","4271","no","","","","",""
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108369","PRO","Asylum seekers are motivated by the availability of benefits","asylum seekers were motivated by the availability of benefits","articles/t323/raw_332.txt","87838","87899","articles/t323/clean_332.txt","74962","75023","yes","Asylum seekers","0","14","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108370","CON","Migration provides a positive resource for the economy","migration provided a positive resource for the economy","articles/t323/raw_332.txt","116946","117000","articles/t323/clean_332.txt","97775","97829","yes","Migration","0","9","1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108391","CON","the opposition to high levels of immigration by refugees is based on racism","the opposition to high levels of immigration by refugees is based on racism","articles/t323/raw_333.txt","34770","34847","articles/t323/clean_333.txt","17996","18071","yes","the opposition to high levels of immigration by refugees","0","56","-1","-1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108448","PRO","Immigrants are considered hostile or alien to the natural culture","the groups are considered hostile or alien to the natural culture","articles/t323/raw_346.txt","512","577","articles/t323/clean_346.txt","386","451","yes","Immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108449","PRO","the immigrants will distort or spoil existing cultural values","the immigrants will distort or spoil existing cultural values","articles/t323/raw_346.txt","1248","1309","articles/t323/clean_346.txt","884","945","yes","the immigrants","0","14","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108451","PRO","Immigrants acquire jobs which would have otherwise been available to native citizens, suppressing wages","Acquire jobs which would have otherwise been available to native citizens, suppressing wages","articles/t323/raw_346.txt","27884","27976","articles/t323/clean_346.txt","18937","19029","yes","Immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108452","PRO","Immigrants damage a sense of community and nationality","Damage a sense of community and nationality","articles/t323/raw_346.txt","27993","28036","articles/t323/clean_346.txt","19044","19087","yes","Immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108453","PRO","Immigrants may overpopulate countries","May overpopulate countries","articles/t323/raw_346.txt","28271","28297","articles/t323/clean_346.txt","19283","19309","yes","Immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108454","PRO","Immigrants can swamp a native population and replace its culture with their own","Can swamp a native population and replace its culture with their own","articles/t323/raw_346.txt","28311","28379","articles/t323/clean_346.txt","19321","19389","yes","Immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108455","PRO","immigrants can ""swamp"" a local population","immigrants can ""swamp"" a local population","articles/t323/raw_346.txt","28504","28545","articles/t323/clean_346.txt","19509","19550","yes","immigrants","0","10","-1","1"
"323","test","This house believes that the right to asylum should not be absolute","the right to asylum","-1","108468","CON","everyone can exercise the right to seek asylum and find safe refuge in another state","everyone can exercise the right to seek asylum and find safe refuge in another state","articles/t323/raw_349.txt","6731","6827","articles/t323/clean_349.txt","5266","5350","yes","the right to seek asylum and find safe refuge in another state","22","84","1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","114501","PRO","The system of monarchy since antiquity has contrasted with forms of democracy","The system of monarchy since antiquity has contrasted with forms of democracy","articles/t381/raw_419.txt","4902","4981","articles/t381/clean_419.txt","3532","3609","yes","The system of monarchy","0","22","-1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","114502","CON","The monarch serves as a ceremonial figurehead symbol of national unity and state continuity","The monarch serves as a ceremonial figurehead symbol of national unity and state continuity","articles/t381/raw_419.txt","10376","10475","articles/t381/clean_419.txt","7656","7747","yes","The monarch","0","11","1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","114503","CON","a morally-based, balanced monarchy is stressed as the ideal form of government","a morally-based, balanced monarchy is stressed as the ideal form of government","articles/t381/raw_419.txt","15675","15757","articles/t381/clean_419.txt","11771","11849","yes","a morally-based, balanced monarchy","0","34","1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","114906","PRO","The hereditary nature of the monarchy is said to conflict with egalitarianism and dislike of inherited privilege","The hereditary nature of the monarchy is said to conflict with egalitarianism and dislike of inherited privilege","articles/t381/raw_425.txt","8518","8634","articles/t381/clean_425.txt","3862","3974","yes","The hereditary nature of the monarchy","0","37","-1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","114907","PRO","The laws of succession are held by some to be sexist","The laws of succession are held by some to be sexist","articles/t381/raw_425.txt","8636","8697","articles/t381/clean_425.txt","3976","4028","yes","The laws of succession","0","22","-1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","115392","CON","monarch may have strictly ceremonial duties","monarch may have strictly ceremonial duties","articles/t381/raw_429.txt","657","700","articles/t381/clean_429.txt","531","574","no","","","","",""
"381","test","This house would abolish the monarchy","the monarchy","-1","115393","CON","A monarch serves the traditional role of embodying and representing the nation","serves the traditional role of embodying and representing the nation","articles/t381/raw_429.txt","7662","7730","articles/t381/clean_429.txt","6026","6094","yes","A monarch","0","9","1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","115394","CON","Monarchy is a source of checks and balances against elected politicians who might seek powers in excess of those conferred by their respective constitutions","a source of checks and balances against elected politicians who might seek powers in excess of those conferred by their respective constitutions","articles/t381/raw_429.txt","12172","12316","articles/t381/clean_429.txt","9770","9914","yes","Monarchy","0","8","1","1"
"381","test","This house would abolish the monarchy","the monarchy","-1","115395","CON","Monarchy is a check against possible illegal action by politicians","a check against possible illegal action by politicians","articles/t381/raw_429.txt","14002","14056","articles/t381/clean_429.txt","11325","11379","yes","Monarchy","0","8","1","1"
